17137,نفسه,26,1,0
17138,الرحمة,6,0,0
17139,انه,170,13,0
17140,من,2763,8,0
17141,عمل,16,0,0
17142,منكم,107,0,0
17143,سوءا,6,0,0
17144,بجهالة,4,2,0
17145,ثم,340,3,0
17146,تاب,12,1,0
17147,من,2763,18,0
17148,بعده,21,0,0
17149,واصلح,8,0,0
17150,فانه,17,0,0
17151,غفور,52,41,0
17152,رحيم,61,0,0
17153,وكذلك,38,1,1
17154,نفصل,5,4,0
17155,الايات,31,0,0
17156,ولتستبين,1,0,0
17157,سبيل,87,0,0
17158,المجرمين,19,0,0
17159,قل,294,8,1
17160,اني,146,1,1
17161,نهيت,2,1,1
17162,ان,1605,4,1
17163,اعبد,13,2,1
17164,الذين,810,4,4
17165,تدعون,20,10,8
17166,من,2763,82,70
17167,دون,91,71,0
17168,الله,2155,7,0
17169,قل,294,13,0
17170,لا,812,0,0
17171,اتبع,17,0,0
17172,اهواءكم,1,0,0
17173,قد,126,0,0
17174,ضللت,2,0,0
17175,اذا,221,0,0
17176,وما,646,10,3
17177,انا,222,5,0
17178,من,2763,1,0
17179,المهتدين,2,0,0
17180,قل,294,8,0
17181,اني,146,0,0
17182,على,670,5,5
17183,بينة,14,8,3
17184,من,2763,6,0
17185,ربي,94,0,0
17186,وكذبتم,1,0,0
17187,به,327,2,0
17188,ما,1010,0,0
17189,عندي,6,1,1
17190,ما,1010,1,1
17191,تستعجلون,7,1,0
17192,به,327,8,0
17193,ان,1605,2,2
17194,الحكم,7,2,2
17195,الا,763,3,0
17196,لله,116,0,0
17197,يقص,2,0,0
17198,الحق,109,2,0
17199,وهو,171,7,0
17200,خير,116,0,0
17201,الفاصلين,1,0,0
17202,قل,294,6,0
17203,لو,80,8,0
17204,ان,1605,0,0
17205,عندي,6,1,1
17206,ما,1010,1,1
17207,تستعجلون,7,1,0
17208,به,327,0,0
17209,لقضي,8,1,0
17210,الامر,32,0,0
17211,بيني,11,5,0
17212,وبينكم,10,0,0
17213,والله,240,8,0
17214,اعلم,55,0,0
17215,بالظالمين,5,0,0
17216,وعنده,3,0,0
17217,مفاتح,1,0,0
17218,الغيب,28,1,0
17219,لا,812,0,0
17220,يعلمها,2,0,0
17221,الا,763,39,0
17222,هو,265,0,0
17223,ويعلم,12,8,2
17224,ما,1010,68,0
17225,في,1185,3,3
17226,البر,19,6,0
17227,والبحر,9,0,0
17228,وما,646,0,0
17229,تسقط,2,0,0
17230,من,2763,0,0
17231,ورقة,1,0,0
17232,الا,763,0,0
17233,يعلمها,2,0,0
17234,ولا,658,0,0
17235,حبة,5,0,0
17236,في,1185,4,0
17237,ظلمات,8,0,0
17238,الارض,287,13,0
17239,ولا,658,0,0
17240,رطب,1,0,0
17241,ولا,658,0,0
17242,يابس,1,0,0
17243,الا,763,14,5
17244,في,1185,13,4
17245,كتاب,47,4,1
17246,مبين,84,1,1
17247,وهو,171,27,0
17248,الذي,268,1,0
17249,يتوفاكم,4,0,0
17250,بالليل,6,0,0
17251,ويعلم,12,8,0
17252,ما,1010,0,0
17253,جرحتم,1,0,0
17254,بالنهار,2,0,0
17255,ثم,340,0,0
17256,يبعثكم,1,0,0
17257,فيه,127,0,0
17258,ليقضى,1,0,0
17259,اجل,23,12,2
17260,مسمى,21,2,0
17261,ثم,340,4,0
17262,اليه,76,1,0
17263,مرجعكم,11,0,0
17264,ثم,340,0,0
17265,ينبئكم,2,0,0
17266,بما,296,28,15
17267,كنتم,188,25,0
17268,تعملون,83,0,0
17269,وهو,171,1,1
17270,القاهر,2,1,1
17271,فوق,15,1,0
17272,عباده,25,0,0
17273,ويرسل,4,0,0
17274,عليكم,164,0,0
17275,حفظة,1,0,0
17276,حتى,142,41,2
17277,اذا,221,6,0
17278,جاء,57,0,0
17279,احدكم,7,3,0
17280,الموت,35,0,0
17281,توفته,1,0,0
17282,رسلنا,15,0,0
17283,وهم,137,30,0
17284,لا,812,0,0
17285,يفرطون,1,0,0
17286,ثم,340,0,0
17287,ردوا,3,1,0
17288,الى,405,35,1
17289,الله,2155,1,1
17290,مولاهم,2,1,0
17291,الحق,109,2,0
17292,الا,763,2,0
17293,له,275,1,0
17294,الحكم,7,0,0
17295,وهو,171,0,0
17296,اسرع,2,0,0
17297,الحاسبين,1,0,0
17298,قل,294,11,0
17299,من,2763,0,0
17300,ينجيكم,2,0,0
17301,من,2763,0,0
17302,ظلمات,8,2,2
17303,البر,19,6,0
17304,والبحر,9,0,0
17305,تدعونه,1,0,0
17306,تضرعا,3,1,0
17307,وخفية,2,0,0
17308,لئن,28,0,0
17309,انجانا,1,0,0
17310,من,2763,2,1
17311,هذه,46,1,1
17312,لنكونن,5,4,2
17313,من,2763,4,0
17314,الشاكرين,7,0,0
17315,قل,294,14,0
17316,الله,2155,0,0
17317,ينجيكم,2,0,0
17318,منها,86,3,0
17319,ومن,342,4,0
17320,كل,245,0,0
17321,كرب,1,0,0
17322,ثم,340,2,0
17323,انتم,80,0,0
17324,تشركون,7,0,0
17325,قل,294,9,0
17326,هو,265,0,0
17327,القادر,1,0,0
17328,على,670,17,0
17329,ان,1605,0,0
17330,يبعث,7,0,0
17331,عليكم,164,0,0
17332,عذابا,38,0,0
17333,من,2763,1,0
17334,فوقكم,6,0,0
17335,او,280,2,0
17336,من,2763,0,0
17337,تحت,7,0,0
17338,ارجلكم,1,0,0
17339,او,280,0,0
17340,يلبسكم,1,0,0
17341,شيعا,4,0,0
17342,ويذيق,1,0,0
17343,بعضكم,20,0,0
17344,باس,7,0,0
17345,بعض,61,0,0
17346,انظر,11,7,1
17347,كيف,62,1,1
17348,نصرف,4,3,0
17349,الايات,31,1,0
17350,لعلهم,41,0,0
17351,يفقهون,13,0,0
17352,وكذب,5,0,0
17353,به,327,0,0
17354,قومك,9,0,0
17355,وهو,171,2,0
17356,الحق,109,1,0
17357,قل,294,0,0
17358,لست,5,0,0
17359,عليكم,164,1,0
17360,بوكيل,5,0,0
17361,لكل,27,0,0
17362,نبإٍ,1,0,0
17363,مستقر,5,0,0
17364,وسوف,5,0,0
17365,تعلمون,56,1,0
17366,واذا,134,1,0
17367,رايت,6,1,0
17368,الذين,810,0,0
17369,يخوضون,1,0,0
17370,في,1185,6,0
17371,اياتنا,34,0,0
17372,فاعرض,7,3,0
17373,عنهم,75,2,0
17374,حتى,142,1,1
17375,يخوضوا,4,1,1
17376,في,1185,1,1
17377,حديث,10,1,0
17378,غيره,13,0,0
17379,واما,41,0,0
17380,ينسينك,1,0,0
17381,الشيطان,63,0,0
17382,فلا,156,0,0
17383,تقعد,1,0,0
17384,بعد,146,0,0
17385,الذكرى,6,0,0
17386,مع,58,3,2
17387,القوم,62,18,0
17388,الظالمين,64,0,0
17389,وما,646,2,0
17390,على,670,20,0
17391,الذين,810,0,0
17392,يتقون,18,0,0
17393,من,2763,1,1
17394,حسابهم,5,1,1
17395,من,2763,37,0
17396,شيء,190,0,0
17397,ولكن,112,0,0
17398,ذكرى,6,0,0
17399,لعلهم,41,4,0
17400,يتقون,18,0,0
17401,وذر,1,0,0
17402,الذين,810,5,1
17403,اتخذوا,21,1,0
17404,دينهم,10,0,0
17405,لعبا,1,0,0
17406,ولهوا,1,0,0
17407,وغرتهم,3,2,2
17408,الحياة,63,60,0
17409,الدنيا,115,0,0
17410,وذكر,6,0,0
17411,به,327,8,0
17412,ان,1605,0,0
17413,تبسل,1,0,0
17414,نفس,47,5,4
17415,بما,296,6,0
17416,كسبت,16,0,0
17417,ليس,47,1,1
17418,لها,41,4,1
17419,من,2763,82,70
17420,دون,91,71,0
17421,الله,2155,1,0
17422,ولي,21,11,2
17423,ولا,658,3,0
17424,شفيع,5,0,0
17425,وان,323,0,0
17426,تعدل,1,0,0
17427,كل,245,0,0
17428,عدل,7,0,0
17429,لا,812,1,0
17430,يؤخذ,4,1,0
17431,منها,86,0,0
17432,اولئك,133,25,0
17433,الذين,810,0,0
17434,ابسلوا,1,0,0
17435,بما,296,4,0
17436,كسبوا,15,0,0
17437,لهم,373,1,1
17438,شراب,4,1,1
17439,من,2763,4,1
17440,حميم,11,1,1
17441,وعذاب,4,1,1
17442,اليم,60,2,2
17443,بما,296,41,2
17444,كانوا,229,4,0
17445,يكفرون,12,0,0
17446,قل,294,0,0
17447,اندعو,1,0,0
17448,من,2763,82,70
17449,دون,91,71,8
17450,الله,2155,45,16
17451,ما,1010,28,0
17452,لا,812,0,0
17453,ينفعنا,3,0,0
17454,ولا,658,0,0
17455,يضرنا,1,0,0
17456,ونرد,1,0,0
17457,على,670,0,0
17458,اعقابنا,1,0,0
17459,بعد,146,7,0
17460,اذ,165,0,0
17461,هدانا,5,2,0
17462,الله,2155,0,0
17463,كالذي,5,0,0
17464,استهوته,1,0,0
17465,الشياطين,13,0,0
17466,في,1185,175,0
17467,الارض,287,0,0
17468,حيران,1,0,0
17469,له,275,0,0
17470,اصحاب,62,0,0
17471,يدعونه,1,0,0
17472,الى,405,3,0
17473,الهدى,22,0,0
17474,ائْتنا,4,0,0
17475,قل,294,24,1
17476,ان,1605,1,1
17477,هدى,38,7,1
17478,الله,2155,25,1
17479,هو,265,1,0
17480,الهدى,22,0,0
17481,وامرنا,1,0,0
17482,لنسلم,1,0,0
17483,لرب,4,3,0
17484,العالمين,61,1,0
17485,وان,323,0,0
17486,اقيموا,2,0,0
17487,الصلاة,58,0,0
17488,واتقوه,4,0,0
17489,وهو,171,27,0
17490,الذي,268,2,2
17491,اليه,76,4,0
17492,تحشرون,8,1,1
17493,وهو,171,27,3
17494,الذي,268,20,11
17495,خلق,83,28,27
17496,السماوات,182,132,6
17497,والارض,157,6,0
17498,بالحق,74,0,0
17499,ويوم,44,1,0
17500,يقول,39,0,0
17501,كن,11,7,0
17502,فيكون,10,0,0
17503,قوله,2,0,0
17504,الحق,109,0,0
17505,وله,23,0,0
17506,الملك,28,0,0
17507,يوم,217,2,2
17508,ينفخ,4,3,3
17509,في,1185,9,0
17510,الصور,10,0,0
17511,عالم,13,11,9
17512,الغيب,28,9,0
17513,والشهادة,10,0,0
17514,وهو,171,3,2
17515,الحكيم,42,2,0
17516,الخبير,6,0,0
17517,واذ,72,15,4
17518,قال,416,6,1
17519,ابراهيم,62,3,0
17520,لابيه,9,0,0
17521,ازر,1,0,0
17522,اتتخذ,1,0,0
17523,اصناما,2,0,0
17524,الهة,17,0,0
17525,اني,146,0,0
17526,اراك,2,0,0
17527,وقومك,1,0,0
17528,في,1185,19,12
17529,ضلال,27,17,0
17530,مبين,84,1,0
17531,وكذلك,38,0,0
17532,نري,1,0,0
17533,ابراهيم,62,0,0
17534,ملكوت,4,1,1
17535,السماوات,182,132,0
17536,والارض,157,0,0
17537,وليكون,1,0,0
17538,من,2763,0,0
17539,الموقنين,1,0,0
17540,فلما,101,0,0
17541,جن,1,0,0
17542,عليه,146,0,0
17543,الليل,59,0,0
17544,راى,12,0,0
17545,كوكبا,2,0,0
17546,قال,416,7,2
17547,هذا,190,2,1
17548,ربي,94,1,1
17549,فلما,101,1,1
17550,افل,2,1,0
17551,قال,416,8,0
17552,لا,812,0,0
17553,احب,4,0,0
17554,الافلين,1,0,0
17555,فلما,101,3,0
17556,راى,12,0,0
17557,القمر,5,0,0
17558,بازغا,1,0,0
17559,قال,416,7,2
17560,هذا,190,2,1
17561,ربي,94,1,1
17562,فلما,101,1,1
17563,افل,2,1,0
17564,قال,416,1,0
17565,لئن,28,7,0
17566,لم,178,0,0
17567,يهدني,1,0,0
17568,ربي,94,0,0
17569,لاكونن,1,0,0
17570,من,2763,7,0
17571,القوم,62,0,0
17572,الضالين,6,0,0
17573,فلما,101,3,0
17574,راى,12,0,0
17575,الشمس,20,0,0
17576,بازغة,1,0,0
17577,قال,416,7,2
17578,هذا,190,2,0
17579,ربي,94,1,0
17580,هذا,190,0,0
17581,اكبر,18,0,0
17582,فلما,101,0,0
17583,افلت,1,0,0
17584,قال,416,37,18
17585,يا,350,37,2
17586,قوم,126,3,0
17587,اني,146,4,2
17588,بريء,9,5,2
17589,مما,111,2,0
17590,تشركون,7,0,0
17591,اني,146,0,0
17592,وجهت,1,0,0
17593,وجهي,2,0,0
17594,للذي,4,0,0
17595,فطر,2,0,0
17596,السماوات,182,132,0
17597,والارض,157,0,0
17598,حنيفا,10,4,0
17599,وما,646,10,3
17600,انا,222,5,1
17601,من,2763,16,0
17602,المشركين,24,0,0
17603,وحاجه,1,0,0
17604,قومه,36,1,0
17605,قال,416,0,0
17606,اتحاجوني,1,0,0
17607,في,1185,9,0
17608,الله,2155,3,0
17609,وقد,43,0,0
17610,هدان,1,0,0
17611,ولا,658,0,0
17612,اخاف,20,1,0
17613,ما,1010,1,0
17614,تشركون,7,0,0
17615,به,327,3,1
17616,الا,763,60,7
17617,ان,1605,7,0
17618,يشاء,116,0,0
17619,ربي,94,0,0
17620,شيئًا,77,0,0
17621,وسع,4,0,0
17622,ربي,94,0,0
17623,كل,245,86,2
17624,شيء,190,3,0
17625,علما,9,0,0
17626,افلا,45,1,0
17627,تتذكرون,3,0,0
17628,وكيف,5,0,0
17629,اخاف,20,1,0
17630,ما,1010,0,0
17631,اشركتم,2,0,0
17632,ولا,658,0,0
17633,تخافون,4,0,0
17634,انكم,45,0,0
17635,اشركتم,2,0,0
17636,بالله,139,3,2
17637,ما,1010,19,3
17638,لم,178,3,3
17639,ينزل,17,3,0
17640,به,327,0,0
17641,عليكم,164,1,0
17642,سلطانا,11,0,0
17643,فاي,2,0,0
17644,الفريقين,3,0,0
17645,احق,11,0,0
17646,بالامن,1,0,0
17647,ان,1605,80,9
17648,كنتم,188,12,0
17649,تعلمون,56,0,0
17650,الذين,810,183,0
17651,امنوا,263,1,0
17652,ولم,47,0,0
17653,يلبسوا,1,0,0
17654,ايمانهم,21,0,0
17655,بظلم,4,0,0
17656,اولئك,133,14,0
17657,لهم,373,0,0
17658,الامن,2,0,0
17659,وهم,137,1,0
17660,مهتدون,5,0,0
17661,وتلك,11,0,0
17662,حجتنا,1,0,0
17663,اتيناها,1,0,0
17664,ابراهيم,62,0,0
17665,على,670,3,0
17666,قومه,36,0,0
17667,نرفع,2,1,1
17668,درجات,12,1,1
17669,من,2763,5,0
17670,نشاء,19,0,0
17671,ان,1605,27,1
17672,ربك,220,1,1
17673,حكيم,39,4,0
17674,عليم,106,0,0
17675,ووهبنا,8,5,2
17676,له,275,3,3
17677,اسحاق,6,3,0
17678,ويعقوب,11,0,0
17679,كلا,38,0,0
17680,هدينا,3,0,0
17681,ونوحا,3,0,0
17682,هدينا,3,0,0
17683,من,2763,91,3
17684,قبل,118,3,0
17685,ومن,342,0,0
17686,ذريته,4,0,0
17687,داوود,14,1,0
17688,وسليمان,4,0,0
17689,وايوب,3,0,0
17690,ويوسف,1,0,0
17691,وموسى,5,0,0
17692,وهارون,8,0,0
17693,وكذلك,38,6,2
17694,نجزي,19,8,0
17695,المحسنين,30,0,0
17696,وزكريا,2,0,0
17697,ويحيى,2,0,0
17698,وعيسى,7,0,0
17699,والياس,1,0,0
17700,كل,245,5,0
17701,من,2763,10,0
17702,الصالحين,19,0,0
17703,واسماعيل,9,0,0
17704,واليسع,2,0,0
17705,ويونس,2,0,0
17706,ولوطا,6,0,0
17707,وكلا,10,0,0
17708,فضلنا,5,1,0
17709,على,670,7,0
17710,العالمين,61,0,0
17711,ومن,342,0,0
17712,ابائهم,3,0,0
17713,وذرياتهم,3,0,0
17714,واخوانهم,2,0,0
17715,واجتبيناهم,1,0,0
17716,وهديناهم,1,0,0
17717,الى,405,15,11
17718,صراط,32,22,0
17719,مستقيم,26,0,0
17720,ذلك,280,1,1
17721,هدى,38,7,1
17722,الله,2155,5,1
17723,يهدي,43,2,1
17724,به,327,26,4
17725,من,2763,61,7
17726,يشاء,116,11,10
17727,من,2763,13,0
17728,عباده,25,0,0
17729,ولو,111,0,0
17730,اشركوا,12,0,0
17731,لحبط,1,0,0
17732,عنهم,75,12,11
17733,ما,1010,52,17
17734,كانوا,229,34,0
17735,يعملون,56,0,0
17736,اولئك,133,25,0
17737,الذين,810,4,4
17738,اتيناهم,18,7,0
17739,الكتاب,163,2,2
17740,والحكم,3,2,0
17741,والنبوة,3,0,0
17742,فان,171,0,0
17743,يكفر,15,2,0
17744,بها,79,0,0
17745,هؤُلاء,41,0,0
17746,فقد,57,0,0
17747,وكلنا,1,0,0
17748,بها,79,0,0
17749,قوما,40,0,0
17750,ليسوا,2,0,0
17751,بها,79,0,0
17752,بكافرين,1,0,0
17753,اولئك,133,25,0
17754,الذين,810,1,1
17755,هدى,38,7,0
17756,الله,2155,0,0
17757,فبهداهم,1,0,0
17758,اقتده,1,0,0
17759,قل,294,13,1
17760,لا,812,3,3
17761,اسالكم,11,10,2
17762,عليه,146,3,1
17763,اجرا,22,1,0
17764,ان,1605,10,10
17765,هو,265,11,0
17766,الا,763,1,0
17767,ذكرى,6,0,0
17768,للعالمين,13,0,0
17769,وما,646,1,1
17770,قدروا,3,2,2
17771,الله,2155,14,2
17772,حق,34,2,0
17773,قدره,5,0,0
17774,اذ,165,3,0
17775,قالوا,250,5,0
17776,ما,1010,19,12
17777,انزل,95,25,1
17778,الله,2155,45,0
17779,على,670,0,0
17780,بشر,22,2,0
17781,من,2763,37,1
17782,شيء,190,1,0
17783,قل,294,11,0
17784,من,2763,0,0
17785,انزل,95,2,0
17786,الكتاب,163,0,0
17787,الذي,268,0,0
17788,جاء,57,1,0
17789,به,327,0,0
17790,موسى,129,0,0
17791,نورا,9,0,0
17792,وهدى,16,0,0
17793,للناس,51,0,0
17794,تجعلونه,1,0,0
17795,قراطيس,1,0,0
17796,تبدونها,1,0,0
17797,وتخفون,1,0,0
17798,كثيرا,46,0,0
17799,وعلمتم,1,0,0
17800,ما,1010,19,1
17801,لم,178,2,0
17802,تعلموا,5,0,0
17803,انتم,80,0,0
17804,ولا,658,0,0
17805,اباؤُكم,5,0,0
17806,قل,294,14,0
17807,الله,2155,15,0
17808,ثم,340,0,0
17809,ذرهم,2,0,0
17810,في,1185,0,0
17811,خوضهم,1,0,0
17812,يلعبون,5,0,0
17813,وهذا,15,2,1
17814,كتاب,47,3,1
17815,انزلناه,14,1,0
17816,مبارك,4,0,0
17817,مصدق,5,0,0
17818,الذي,268,2,2
17819,بين,80,15,0
17820,يديه,17,0,0
17821,ولتنذر,1,0,0
17822,ام,131,1,1
17823,القرى,17,1,1
17824,ومن,342,2,0
17825,حولها,3,0,0
17826,والذين,164,1,0
17827,يؤمنون,86,11,0
17828,بالاخرة,21,0,0
17829,يؤمنون,86,5,0
17830,به,327,1,0
17831,وهم,137,1,0
17832,على,670,2,1
17833,صلاتهم,6,1,0
17834,يحافظون,3,0,0
17835,ومن,342,8,8
17836,اظلم,17,14,8
17837,ممن,31,8,8
17838,افترى,15,12,12
17839,على,670,71,13
17840,الله,2155,13,4
17841,كذبا,15,4,0
17842,او,280,0,0
17843,قال,416,0,0
17844,اوحي,9,2,0
17845,الي,25,0,0
17846,ولم,47,0,0
17847,يوح,1,0,0
17848,اليه,76,0,0
17849,شيء,190,1,0
17850,ومن,342,0,0
17851,قال,416,0,0
17852,سانزل,1,0,0
17853,مثل,47,10,0
17854,ما,1010,19,12
17855,انزل,95,25,0
17856,الله,2155,2,0
17857,ولو,111,6,6
17858,ترى,19,6,1
17859,اذ,165,1,0
17860,الظالمون,24,1,0
17861,في,1185,0,0
17862,غمرات,1,0,0
17863,الموت,35,0,0
17864,والملائكة,14,0,0
17865,باسطو,1,0,0
17866,ايديهم,33,0,0
17867,اخرجوا,6,0,0
17868,انفسكم,38,0,0
17869,اليوم,41,1,0
17870,تجزون,9,1,1
17871,عذاب,150,1,1
17872,الهون,3,2,1
17873,بما,296,28,0
17874,كنتم,188,0,0
17875,تقولون,6,1,1
17876,على,670,71,0
17877,الله,2155,0,0
17878,غير,69,2,0
17879,الحق,109,0,0
17880,وكنتم,8,0,0
17881,عن,223,0,0
17882,اياته,31,0,0
17883,تستكبرون,3,0,0
17884,ولقد,129,0,0
17885,جئْتمونا,2,0,0
17886,فرادى,1,0,0
17887,كما,59,1,1
17888,خلقناكم,8,1,1
17889,اول,20,8,0
17890,مرة,14,0,0
17891,وتركتم,1,0,0
17892,ما,1010,0,0
17893,خولناكم,1,0,0
17894,وراء,12,0,0
17895,ظهوركم,1,0,0
17896,وما,646,1,0
17897,نرى,6,0,0
17898,معكم,26,0,0
17899,شفعاءكم,1,0,0
17900,الذين,810,3,0
17901,زعمتم,6,0,0
17902,انهم,104,0,0
17903,فيكم,11,0,0
17904,شركاء,13,0,0
17905,لقد,54,0,0
17906,تقطع,3,0,0
17907,بينكم,29,0,0
17908,وضل,8,0,0
17909,عنكم,24,0,0
17910,ما,1010,22,0
17911,كنتم,188,3,0
17912,تزعمون,4,0,0
17913,ان,1605,256,0
17914,الله,2155,0,0
17915,فالق,2,0,0
17916,الحب,1,0,0
17917,والنوى,1,0,0
17918,يخرج,17,2,2
17919,الحي,12,3,3
17920,من,2763,3,0
17921,الميت,8,0,0
17922,ومخرج,1,0,0
17923,الميت,8,3,3
17924,من,2763,3,0
17925,الحي,12,0,0
17926,ذلكم,44,7,0
17927,الله,2155,2,0
17928,فانى,11,3,0
17929,تؤفكون,4,0,0
17930,فالق,2,0,0
17931,الاصباح,1,0,0
17932,وجعل,29,0,0
17933,الليل,59,0,0
17934,سكنا,2,0,0
17935,والشمس,9,6,0
17936,والقمر,20,0,0
17937,حسبانا,2,0,0
17938,ذلك,280,2,2
17939,تقدير,3,2,2
17940,العزيز,64,5,0
17941,العليم,32,0,0
17942,وهو,171,27,2
17943,الذي,268,14,10
17944,جعل,45,16,0
17945,لكم,337,0,0
17946,النجوم,6,0,0
17947,لتهتدوا,1,0,0
17948,بها,79,2,0
17949,في,1185,4,1
17950,ظلمات,8,2,2
17951,البر,19,6,0
17952,والبحر,9,0,0
17953,قد,126,2,2
17954,فصلنا,3,2,2
17955,الايات,31,9,3
17956,لقوم,51,7,0
17957,يعلمون,82,0,0
17958,وهو,171,27,0
17959,الذي,268,1,0
17960,انشاكم,5,3,0
17961,من,2763,3,3
17962,نفس,47,3,0
17963,واحدة,29,0,0
17964,فمستقر,1,0,0
17965,ومستودع,1,0,0
17966,قد,126,2,2
17967,فصلنا,3,2,2
17968,الايات,31,9,0
17969,لقوم,51,0,0
17970,يفقهون,13,0,0
17971,وهو,171,27,1
17972,الذي,268,10,2
17973,انزل,95,12,6
17974,من,2763,50,19
17975,السماء,109,19,2
17976,ماء,35,2,2
17977,فاخرجنا,6,3,0
17978,به,327,2,0
17979,نبات,5,0,0
17980,كل,245,86,0
17981,شيء,190,0,0
17982,فاخرجنا,6,0,0
17983,منه,88,0,0
17984,خضرا,2,0,0
17985,نخرج,2,0,0
17986,منه,88,0,0
17987,حبا,7,0,0
17988,متراكبا,1,0,0
17989,ومن,342,0,0
17990,النخل,2,0,0
17991,من,2763,0,0
17992,طلعها,3,0,0
17993,قنوان,1,0,0
17994,دانية,2,0,0
17995,وجنات,6,1,1
17996,من,2763,2,0
17997,اعناب,3,0,0
17998,والزيتون,4,1,0
17999,والرمان,2,0,0
18000,مشتبها,1,0,0
18001,وغير,5,1,0
18002,متشابه,2,0,0
18003,انظروا,3,0,0
18004,الى,405,0,0
18005,ثمره,3,1,1
18006,اذا,221,1,0
18007,اثمر,2,0,0
18008,وينعه,1,0,0
18009,ان,1605,56,0
18010,في,1185,0,0
18011,ذلكم,44,0,0
18012,لايات,29,16,5
18013,لقوم,51,12,0
18014,يؤمنون,86,0,0
18015,وجعلوا,8,3,1
18016,لله,116,2,0
18017,شركاء,13,0,0
18018,الجن,19,0,0
18019,وخلقهم,1,0,0
18020,وخرقوا,1,0,0
18021,له,275,0,0
18022,بنين,2,0,0
18023,وبنات,7,0,0
18024,بغير,41,11,0
18025,علم,60,0,0
18026,سبحانه,14,5,5
18027,وتعالى,7,6,0
18028,عما,47,5,0
18029,يصفون,7,0,0
18030,بديع,2,1,1
18031,السماوات,182,132,0
18032,والارض,157,0,0
18033,انى,15,5,1
18034,يكون,35,3,1
18035,له,275,4,0
18036,ولد,17,1,0
18037,ولم,47,1,1
18038,تكن,21,1,0
18039,له,275,0,0
18040,صاحبة,2,0,0
18041,وخلق,6,1,1
18042,كل,245,86,4
18043,شيء,190,7,0
18044,وهو,171,3,2
18045,بكل,34,24,15
18046,شيء,190,15,0
18047,عليم,106,1,0
18048,ذلكم,44,7,5
18049,الله,2155,8,1
18050,ربكم,102,1,0
18051,لا,812,36,36
18052,اله,73,39,29
18053,الا,763,39,0
18054,هو,265,0,0
18055,خالق,7,3,3
18056,كل,245,86,0
18057,شيء,190,0,0
18058,فاعبدوه,5,0,0
18059,وهو,171,11,9
18060,على,670,55,51
18061,كل,245,86,2
18062,شيء,190,2,0
18063,وكيل,5,0,0
18064,لا,812,0,0
18065,تدركه,1,0,0
18066,الابصار,9,1,0
18067,وهو,171,0,0
18068,يدرك,1,0,0
18069,الابصار,9,1,0
18070,وهو,171,1,1
18071,اللطيف,2,1,0
18072,الخبير,6,0,0
18073,قد,126,7,0
18074,جاءكم,25,0,0
18075,بصائر,5,1,1
18076,من,2763,30,2
18077,ربكم,102,2,0
18078,فمن,90,0,0
18079,ابصر,2,0,0
18080,فلنفسه,4,3,0
18081,ومن,342,0,0
18082,عمي,3,0,0
18083,فعليها,3,1,0
18084,وما,646,10,2
18085,انا,222,2,1
18086,عليكم,164,1,0
18087,بحفيظ,2,0,0
18088,وكذلك,38,0,0
18089,نصرف,4,3,0
18090,الايات,31,0,0
18091,وليقولوا,2,0,0
18092,درست,1,0,0
18093,ولنبينه,1,0,0
18094,لقوم,51,7,0
18095,يعلمون,82,0,0
18096,اتبع,17,1,0
18097,ما,1010,3,2
18098,اوحي,9,4,2
18099,اليك,77,11,7
18100,من,2763,33,0
18101,ربك,220,4,0
18102,لا,812,36,36
18103,اله,73,39,29
18104,الا,763,39,0
18105,هو,265,0,0
18106,واعرض,4,3,1
18107,عن,223,1,0
18108,المشركين,24,0,0
18109,ولو,111,16,11
18110,شاء,56,27,6
18111,الله,2155,45,0
18112,ما,1010,0,0
18113,اشركوا,12,0,0
18114,وما,646,0,0
18115,جعلناك,3,0,0
18116,عليهم,214,2,0
18117,حفيظا,3,0,0
18118,وما,646,10,3
18119,انت,55,3,2
18120,عليهم,214,2,0
18121,بوكيل,5,0,0
18122,ولا,658,0,0
18123,تسبوا,1,0,0
18124,الذين,810,5,2
18125,يدعون,27,11,3
18126,من,2763,82,70
18127,دون,91,71,0
18128,الله,2155,0,0
18129,فيسبوا,1,0,0
18130,الله,2155,0,0
18131,عدوا,11,0,0
18132,بغير,41,11,0
18133,علم,60,0,0
18134,كذلك,86,0,0
18135,زينا,4,0,0
18136,لكل,27,2,0
18137,امة,49,0,0
18138,عملهم,2,0,0
18139,ثم,340,5,1
18140,الى,405,6,0
18141,ربهم,111,0,0
18142,مرجعهم,5,0,0
18143,فينبئهم,3,2,0
18144,بما,296,41,9
18145,كانوا,229,34,0
18146,يعملون,56,0,0
18147,واقسموا,4,3,3
18148,بالله,139,4,4
18149,جهد,5,4,2
18150,ايمانهم,21,2,0
18151,لئن,28,0,0
18152,جاءتهم,18,1,0
18153,اية,47,0,0
18154,ليؤمنن,2,0,0
18155,بها,79,2,0
18156,قل,294,16,1
18157,انما,132,1,1
18158,الايات,31,1,1
18159,عند,119,60,4
18160,الله,2155,20,0
18161,وما,646,0,0
18162,يشعركم,1,0,0
18163,انها,19,0,0
18164,اذا,221,0,0
18165,جاءت,10,0,0
18166,لا,812,42,0
18167,يؤمنون,86,0,0
18168,ونقلب,1,0,0
18169,افئدتهم,2,0,0
18170,وابصارهم,4,0,0
18171,كما,59,0,0
18172,لم,178,3,0
18173,يؤمنوا,12,0,0
18174,به,327,0,0
